event,time,x1_bM,x2_bM,x3_bM,x4_bM,x5_bM,x6_indep_bM,x7_bM,x1_bA,x2_bA,x3_bA,x4_bA,x5_bA,x6_indep_bA,x7_bA,T4.00_indep_bM,T4.50_indep_bM,T5.00_indep_bM,T5.50_indep_bM,T6.00_indep_bM,T6.50_indep_bM,T7.00_indep_bM,T7.50_indep_bM,T8.00_indep_bM,Mmean_indep_bM,dE12_indep_bM,bM,a_bM,eta_bM,deltaM_bM,mu4.00_indep_bM,mu4.50_indep_bM,mu5.00_indep_bM,mu5.50_indep_bM,mu6.00_indep_bM,mu6.50_indep_bM,mu7.00_indep_bM,mu7.50_indep_bM,mu8.00_indep_bM,c4.00_indep_bM,c4.50_indep_bM,c5.00_indep_bM,c5.50_indep_bM,c6.00_indep_bM,c6.50_indep_bM,c7.00_indep_bM,c7.50_indep_bM,c8.00_indep_bM,T4.00_indep_bA,T4.50_indep_bA,T5.00_indep_bA,T5.50_indep_bA,T6.00_indep_bA,T6.50_indep_bA,T7.00_indep_bA,T7.50_indep_bA,T8.00_indep_bA,Mmean_indep_bA,dE12_indep_bA,bA,a_bA,eta_bA,deltaM_bA,mu4.00_indep_bA,mu4.50_indep_bA,mu5.00_indep_bA,mu5.50_indep_bA,mu6.00_indep_bA,mu6.50_indep_bA,mu7.00_indep_bA,mu7.50_indep_bA,mu8.00_indep_bA,c4.00_indep_bA,c4.50_indep_bA,c5.00_indep_bA,c5.50_indep_bA,c6.00_indep_bA,c6.50_indep_bA,c7.00_indep_bA,c7.50_indep_bA,c8.00_indep_bA,continuousClass,class4.00,class4.50,class5.00,class5.50,class6.00,class6.50,class7.00,class7.50,class8.00
402,2016-05-02 14:29:00,0.0013857,0.00272744,0.00671492,0.00391704,-0.00138468,5.5,0.166786,-0.577596,0.0740532,-0.113921,0.676812,-0.176004,5.5,0.0527823,4.8758,224.033,401.211,326.02,1570.75,4692.85,4692.85,0,-6.53,4.6,2.57386e+09,0.25928,2.52281,0.053477,-3.43003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8758,224.033,401.211,326.02,1570.75,4692.85,4692.85,0,-6.53,4.6,2.57386e+09,0.425837,2.3039,0.00364081,0.0897075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,2016-05-07 14:51:08,0.00618526,0.000602517,0.00529771,0.00452796,-0.000557011,4.55,0.163393,0.12257,-0.171445,-0.400546,0.655112,-1.32769,4.55,0.0165333,4.9665,152.38,401.211,326.02,1570.75,4692.85,4692.85,0,-9.98188,4.6625,1.75591e+09,0.262255,2.53674,0.0527704,-3.37279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9665,152.38,401.211,326.02,1570.75,4692.85,4692.85,0,-9.98188,4.6625,1.75591e+09,0.59388,3.11402,0.0142292,0.256486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,2016-05-14 03:12:02,0.0020305,0.00275995,0.00358986,0.00688668,0.00138782,4.55,0.164287,2.64258,-0.361449,-0.227767,0.510501,-0.091818,4.55,6.7545e-10,8.85868,88.5862,401.211,326.02,1570.75,4692.85,4692.85,0,-15.3732,4.425,5.63486e+08,0.261466,2.52671,0.0544796,-3.36364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.85868,88.5862,401.211,326.02,1570.75,4692.85,4692.85,0,-15.3732,4.425,5.63486e+08,3.0568,13.9467,0.292953,-0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45,1,0,0,0,0,0,0,0,0
405,2016-05-14 03:32:48,0.00605524,0.00246792,0.00391198,0.00635636,0.00084218,4.55,0.159098,2.60145,-0.354683,-0.184151,0.341134,0.138422,4.55,9.31323e-10,13.1841,88.5862,401.211,326.02,1570.75,4692.85,4692.85,0,-13.1985,4.5125,7.15714e+08,0.266112,2.54869,0.0532629,-3.2775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1841,88.5862,401.211,326.02,1570.75,4692.85,4692.85,0,-13.1985,4.5125,7.15714e+08,3.0103,14.0043,0.000163536,-0.102124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45,1,0,0,0,0,0,0,0,0
406,2016-05-14 09:26:56,0.0073216,0.0013857,0.00272744,0.00671492,0.00391704,4.55,0.15856,5.59476,-0.577596,0.0740532,-0.113921,0.676812,4.55,8.67362e-19,11.5443,88.5862,401.211,326.02,1570.75,4692.85,4692.85,0,-11.7902,4.5,7.87985e+08,0.266602,2.54425,0.0554816,-3.24324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5443,88.5862,401.211,326.02,1570.75,4692.85,4692.85,0,-11.7902,4.5,7.87985e+08,6.0206,27.5442,0.0302064,-0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,2016-06-14 09:40:42,0.00533236,0.00618526,0.000602517,0.00529771,0.00452796,0,0.157484,-0.0941251,0.12257,-0.171445,-0.400546,0.655112,0,0.0316764,6.77486,88.5862,401.211,326.02,1570.75,4692.85,4692.85,0,-37.7844,4.475,2.21229e+08,0.267587,2.54704,0.0552296,-3.21855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77486,88.5862,401.211,326.02,1570.75,4692.85,4692.85,0,-37.7844,4.475,2.21229e+08,0.499755,2.68795,0.0761993,-0.828533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,2016-11-29 15:10:45,0.00546394,0.0020305,0.00275995,0.00358986,0.00688668,0,0.158202,-1.85771,2.64258,-0.361449,-0.227767,0.510501,0,0.000252772,31.2699,88.5862,401.211,326.02,1570.75,4692.85,4692.85,0,-199.499,4.3875,3.8291e+07,0.26693,2.54178,0.0549885,-3.22228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.2699,88.5862,401.211,326.02,1570.75,4692.85,4692.85,0,-199.499,4.3875,3.8291e+07,1.19909,5.76936,0.00764172,-0.361451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,2017-01-25 07:33:00,0.00617313,0.00605524,0.00246792,0.00391198,0.00635636,0,0.152456,-1.53199,2.60145,-0.354683,-0.184151,0.341134,0,3.67335e-05,199.485,88.5862,401.211,326.02,1570.75,4692.85,4692.85,0,-256.167,4.35,3.18149e+07,0.272285,2.56755,0.0538318,-3.12964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.485,88.5862,401.211,326.02,1570.75,4692.85,4692.85,0,-256.167,4.35,3.18149e+07,1.47831,6.85097,0.00117422,-0.184318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,2017-09-17 22:39:53,0.0109026,0.0073216,0.0013857,0.00272744,0.00671492,0,0.147057,-4.55045,5.59476,-0.577596,0.0740532,-0.113921,0,3.88652e-05,255.921,272.678,401.211,326.02,1570.75,4692.85,4692.85,0,-491.551,4.3875,1.53476e+07,0.277504,2.58522,0.057604,-3.01598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.921,272.678,401.211,326.02,1570.75,4692.85,4692.85,0,-491.551,4.3875,1.53476e+07,1.47015,6.79532,0.00123864,-0.0222064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,2018-02-03 19:30:56,0.0113428,0.00533236,0.00618526,0.000602517,0.00529771,0,0.145616,0.429625,-0.0941251,0.12257,-0.171445,-0.400546,0,0.00162877,460.541,272.678,401.211,326.02,1570.75,4692.85,4692.85,0,-599.41,4.325,1.4979e+07,0.27893,2.58565,0.059207,-2.96988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.541,272.678,401.211,326.02,1570.75,4692.85,4692.85,0,-599.41,4.325,1.4979e+07,0.92938,4.39586,0.0160985,-0.12988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,1,1,1,1,1,0,0,0,0
412,2018-02-04 13:12:51,0.0120007,0.00546394,0.0020305,0.00275995,0.00358986,4.8,0.145616,-0.485866,-1.85771,2.64258,-0.361449,-0.227767,4.8,0.00724981,431.181,642.21,401.211,326.02,1570.75,4692.85,4692.85,0,-431.918,4.475,2.85317e+07,0.27893,2.58302,0.0605155,-2.96044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431.181,642.21,401.211,326.02,1570.75,4692.85,4692.85,0,-431.918,4.475,2.85317e+07,0.713224,3.53673,0.00620708,-0.158793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,1,1,1,1,1,0,0,0,0
413,2018-02-04 13:56:41,0.00102814,0.00617313,0.00605524,0.00246792,0.00391198,5,0.151377,-1.1543,-1.53199,2.60145,-0.354683,-0.184151,5,0.106649,375.236,637.932,401.211,326.02,1570.75,4692.85,4692.85,0,-375.266,4.65,1.08839e+08,0.273313,2.55742,0.0619309,-3.0571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.236,637.932,401.211,326.02,1570.75,4692.85,4692.85,0,-375.266,4.65,1.08839e+08,0.324015,1.85172,0.0264908,-0.71493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,1,1,1,1,0,0,0,0,0
414,2018-02-04 14:10:51,0.000711094,0.0109026,0.0073216,0.0013857,0.00272744,6.1,0.146337,-1.06636,-4.55045,5.59476,-0.577596,0.0740532,6.1,0.0614663,139.637,375.266,872.763,1557.08,2969.04,4692.85,4692.85,0,-139.647,5.025,3.03361e+08,0.278216,2.58641,0.0554425,-2.99641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.637,375.266,872.763,1557.08,2969.04,4692.85,4692.85,0,-139.647,5.025,3.03361e+08,0.403788,2.37409,0.00611524,0.22046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,1,1,1,1,0,0,0,0,0
415,2018-02-04 14:13:12,-0.0038863,0.0113428,0.00533236,0.00618526,0.000602517,6.1,0.149578,-0.458559,0.429625,-0.0941251,0.12257,-0.171445,6.1,0.0386845,0.77772,0.77772,872.763,1557.08,2969.04,4692.85,4692.85,0,-0.779352,5.2,6.65089e+10,0.275044,2.56533,0.0628527,-3.22699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77772,0.77772,872.763,1557.08,2969.04,4692.85,4692.85,0,-0.779352,5.2,6.65089e+10,0.470821,2.79332,0.0100294,0.167126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13636,1,1,1,0,0,0,0,0,0
416,2018-02-05 15:58:41,-0.000357832,0.0120007,0.00546394,0.0020305,0.00275995,6.1,0.145976,-0.284555,-0.485866,-1.85771,2.64258,-0.361449,6.1,0.0517598,0.0419097,0.0419097,872.045,1557.08,2969.04,4692.85,4692.85,0,-1.11516,5.375,4.6481e+10,0.278572,2.58743,0.058209,-3.18818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419097,0.0419097,872.045,1557.08,2969.04,4692.85,4692.85,0,-1.11516,5.375,4.6481e+10,0.428669,2.64915,0.00164626,-0.0799395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13636,1,1,1,0,0,0,0,0,0
417,2018-02-06 08:36:49,0.00597598,0.00102814,0.00617313,0.00605524,0.00246792,6.1,0.145256,0.336742,-1.1543,-1.53199,2.60145,-0.354683,6.1,0.0104167,1.08472,1.08472,872.045,1557.08,2969.04,4692.85,4692.85,0,-1.77787,5.325,2.79018e+10,0.279289,2.58781,0.0595803,-3.1657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08472,1.08472,872.045,1557.08,2969.04,4692.85,4692.85,0,-1.77787,5.325,2.79018e+10,0.660757,3.86358,0.0210787,0.252792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13636,1,1,1,0,0,0,0,0,0
418,2018-02-06 15:50:43,0.00274894,0.000711094,0.0109026,0.0073216,0.0013857,6.1,0.143584,0.253418,-1.06636,-4.55045,5.59476,-0.577596,6.1,0.0106754,1.76803,1.76803,872.045,1557.08,2969.04,4692.85,4692.85,0,-2.06935,4.95,1.22767e+10,0.280964,2.59509,0.0594381,-3.13636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76803,1.76803,872.045,1557.08,2969.04,4692.85,4692.85,0,-2.06935,4.95,1.22767e+10,0.657206,3.59822,0.00267664,0.0249699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13636,1,1,1,0,0,0,0,0,0
419,2018-02-06 16:17:57,0.00255721,-0.0038863,0.0113428,0.00533236,0.00618526,6.1,0.146959,0.0832935,-0.458559,0.429625,-0.0941251,0.12257,6.1,0.0217599,2.06772,2.06772,650.023,1557.08,2969.04,4692.85,4692.85,0,-2.08663,5.00909,1.3083e+10,0.277601,2.57934,0.05833,-3.19152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06772,2.06772,650.023,1557.08,2969.04,4692.85,4692.85,0,-2.08663,5.00909,1.3083e+10,0.554115,3.12066,0.00240611,-0.131801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13636,1,1,1,0,0,0,0,0,0
420,2018-02-06 18:00:12,-0.0049463,-0.000357832,0.0120007,0.00546394,0.0020305,6.1,0.15105,-0.195733,-0.284555,-0.485866,-1.85771,2.64258,6.1,0.200074,1.01338,1.01338,2.0981,1557.08,2969.04,4692.85,4692.85,0,-1.08439,4.91818,2.06197e+10,0.273626,2.56578,0.0581255,-3.27694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01338,1.01338,2.0981,1557.08,2969.04,4692.85,4692.85,0,-1.08439,4.91818,2.06197e+10,0.232937,1.56593,0.00727178,-1.58622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13636,1,1,1,0,0,0,0,0,0
421,2018-02-06 18:07:38,-0.00851655,0.00597598,0.00102814,0.00617313,0.00605524,6.1,0.154057,0.339243,0.336742,-1.1543,-1.53199,2.60145,6.1,0.001,0.391238,0.391238,2.15764,1557.08,2969.04,4692.85,4692.85,0,-0.3964,5.00227,6.26901e+10,0.270773,2.55975,0.0581246,-3.35349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391238,0.391238,2.15764,1557.08,2969.04,4692.85,4692.85,0,-0.3964,5.00227,6.26901e+10,1,5.51063,0.0423176,-0.374265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13636,1,1,1,0,0,0,0,0,0
422,2018-02-06 19:15:29,-0.0146301,0.00274894,0.000711094,0.0109026,0.0073216,6.1,0.158854,0.342794,0.253418,-1.06636,-4.55045,5.59476,6.1,0.001,0.095081,0.095081,0.095081,1557.08,2969.04,4692.85,4692.85,0,-0.142199,5.13636,1.98768e+11,0.266334,2.54513,0.0577602,-3.45616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095081,0.095081,0.095081,1557.08,2969.04,4692.85,4692.85,0,-0.142199,5.13636,1.98768e+11,1,5.73842,0,-0.60206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13636,1,1,1,0,0,0,0,0,0
423,2018-02-06 20:56:22,-0.0142909,0.00255721,-0.0038863,0.0113428,0.00533236,6.1,0.162207,0.445885,0.0832935,-0.458559,0.429625,-0.0941251,6.1,0.001,0.123287,0.123287,0.123287,1557.08,2969.04,4692.85,4692.85,0,-0.193345,5.13636,1.46187e+11,0.26331,2.54102,0.0585257,-3.55029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123287,0.123287,0.123287,1557.08,2969.04,4692.85,4692.85,0,-0.193345,5.13636,1.46187e+11,1,5.73842,0,-0.60206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13636,1,1,1,0,0,0,0,0,0
424,2018-02-06 23:11:43,-0.0135837,-0.0049463,-0.000357832,0.0120007,0.00546394,6.1,0.16591,0.767063,-0.195733,-0.284555,-0.485866,-1.85771,6.1,0.001,0.122338,0.122338,0.122338,1557.08,2969.04,4692.85,4692.85,0,-0.216331,5.13636,1.30654e+11,0.260042,2.53327,0.0583408,-3.64177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122338,0.122338,0.122338,1557.08,2969.04,4692.85,4692.85,0,-0.216331,5.13636,1.30654e+11,1,5.73842,0,-0.60206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13636,1,1,1,0,0,0,0,0,0
425,2018-02-07 11:13:06,-0.0139179,-0.00851655,0.00597598,0.00102814,0.00617313,6.1,0.169604,0,0.339243,0.336742,-1.1543,-1.53199,6.1,0.001,0.211169,0.211169,0.211169,1557.08,2969.04,4692.85,4692.85,0,-0.71213,5.13636,3.96902e+10,0.256855,2.52678,0.0585481,-3.7374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211169,0.211169,0.211169,1557.08,2969.04,4692.85,4692.85,0,-0.71213,5.13636,3.96902e+10,1,5.73842,0,-0.60206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13636,1,1,1,0,0,0,0,0,0
426,2018-02-07 15:21:31,-0.0125903,-0.0146301,0.00274894,0.000711094,0.0109026,6.1,0.173288,0,0.342794,0.253418,-1.06636,-4.55045,6.1,0.001,0.665012,0.665012,0.665012,1557.08,2969.04,4692.85,4692.85,0,-0.837523,5.13636,3.37478e+10,0.253744,2.52109,0.0590251,-3.83554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665012,0.665012,0.665012,1557.08,2969.04,4692.85,4692.85,0,-0.837523,5.13636,3.37478e+10,1,5.73842,0,-0.60206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13636,1,1,1,0,0,0,0,0,0
427,2018-02-07 15:56:04,-0.0108536,-0.0142909,0.00255721,-0.0038863,0.0113428,6.1,0.174836,0,0.445885,0.0832935,-0.458559,0.429625,6.1,0.001,0.767465,0.767465,0.767465,1557.08,2969.04,4692.85,4692.85,0,-0.791458,5.13636,3.5712e+10,0.252457,2.52436,0.0594116,-3.89918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767465,0.767465,0.767465,1557.08,2969.04,4692.85,4692.85,0,-0.791458,5.13636,3.5712e+10,1,5.73842,0,-0.60206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13636,1,1,1,0,0,0,0,0,0
428,2018-02-08 00:54:16,-0.00769234,-0.0135837,-0.0049463,-0.000357832,0.0120007,6.1,0.174964,0,0.767063,-0.195733,-0.284555,-0.485866,6.1,0.001,0.697465,0.697465,0.697465,1557.08,2969.04,4692.85,4692.85,0,-1.07122,5.13636,2.63855e+10,0.25235,2.53106,0.0590009,-3.92996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697465,0.697465,0.697465,1557.08,2969.04,4692.85,4692.85,0,-1.07122,5.13636,2.63855e+10,1,5.73842,0,-0.60206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,2018-06-11 15:42:06,-0.00153748,-0.0139179,-0.00851655,0.00597598,0.00102814,0,0.171415,-0.803668,0,0.339243,0.336742,-1.1543,0,0.257634,0.570255,0.570255,0.570255,1557.08,2969.04,4692.85,4692.85,0,-124.187,5.13636,1.97246e+08,0.255317,2.55052,0.0582046,-3.88961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570255,0.570255,0.570255,1557.08,2969.04,4692.85,4692.85,0,-124.187,5.13636,1.97246e+08,0.196332,1.61049,0,-3.06654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,2018-06-20 19:18:56,0.000974117,-0.0125903,-0.0146301,0.00274894,0.000711094,0,0.172126,-0.543531,0,0.342794,0.253418,-1.06636,0,0.0427162,124.014,0.570255,0.570255,1557.08,2969.04,4692.85,4692.85,0,-133.165,4.97727,1.61477e+08,0.254718,2.54217,0.062495,-3.88032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.014,0.570255,0.570255,1557.08,2969.04,4692.85,4692.85,0,-133.165,4.97727,1.61477e+08,0.456469,2.78033,0.006851,-0.954579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,2018-08-17 10:09:40,0.00226141,-0.0108536,-0.0142909,0.00255721,-0.0038863,0,0.172126,-0.0576693,0,0.445885,0.0832935,-0.458559,0,0.00148939,133.141,133.165,0.570255,1557.08,2969.04,4692.85,4692.85,0,-190.759,4.86818,9.29645e+07,0.254718,2.54191,0.0624538,-3.87932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.141,133.165,0.570255,1557.08,2969.04,4692.85,4692.85,0,-190.759,4.86818,9.29645e+07,0.942331,5.00775,0.0244127,-0.177851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,1,1,0,0,0,0,0,0,0
432,2018-08-18 00:15:17,0.00236809,-0.00769234,-0.0135837,-0.0049463,-0.000357832,4.5,0.172126,2.0103,0,0.767063,-0.195733,-0.284555,4.5,9.31323e-10,190.386,133.165,0.570255,1557.08,2969.04,4692.85,4692.85,0,-190.973,4.70909,7.49827e+07,0.254718,2.54191,0.0624538,-3.87932,0,66.7691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.386,133.165,0.570255,1557.08,2969.04,4692.85,4692.85,0,-190.973,4.70909,7.49827e+07,3.0103,14.5521,0.388127,0.302273,0,66.7691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,2018-09-09 13:16:34,-0.000897424,-0.00153748,-0.0139179,-0.00851655,0.00597598,0,0.172481,1.78594,-0.803668,0,0.339243,0.336742,0,1.13028e-06,67.3564,191.347,0.570255,1557.08,2969.04,4692.85,4692.85,0,-89.8989,4.575,1.14035e+08,0.25442,2.54051,0.0625115,-3.88551,0,66.7691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.3564,191.347,0.570255,1557.08,2969.04,4692.85,4692.85,0,-89.8989,4.575,1.14035e+08,1.98227,9.44518,0.00968773,-0.0648264,0,66.7691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,2018-11-19 16:31:33,0.000899534,0.000974117,-0.0125903,-0.0146301,0.00274894,0,0.171059,0.744418,-0.543531,0,0.342794,0.253418,0,0.000249655,80.7484,191.347,0.570255,1557.08,2969.04,4692.85,4692.85,0,-151.884,4.55,7.98398e+07,0.255618,2.54623,0.0623032,-3.86109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.7484,191.347,0.570255,1557.08,2969.04,4692.85,4692.85,0,-151.884,4.55,7.98398e+07,1.20089,5.80909,0.0128508,-0.137332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,2018-12-09 15:15:40,-0.00236809,0.00226141,-0.0108536,-0.0142909,0.00255721,0,0.174964,-0.124625,-0.0576693,0,0.445885,0.0832935,0,0.00352276,94.2652,284.651,0.570255,1557.08,2969.04,4692.85,4692.85,0,-114.213,4.6,1.2936e+08,0.25235,2.53373,0.0586573,-3.94055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.2652,284.651,0.570255,1557.08,2969.04,4692.85,4692.85,0,-114.213,4.6,1.2936e+08,0.817706,4.1065,0.00771735,-0.121977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,2019-02-12 18:23:01,-0.000596181,0.00236809,-0.00769234,-0.0135837,-0.0049463,0,0.172836,-2.19259,2.0103,0,0.767063,-0.195733,0,0.00352276,113.625,171.831,304.996,1557.08,2969.04,4692.85,4692.85,0,-178.755,4.75,8.46383e+07,0.254122,2.54694,0.0592517,-3.9225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.625,171.831,304.996,1557.08,2969.04,4692.85,4692.85,0,-178.755,4.75,8.46383e+07,0.817706,4.22916,0.00352927,-0.0719767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,2019-04-09 15:13:22,-0.000891137,-0.000897424,-0.00153748,-0.0139179,-0.00851655,0,0.173546,-0.756736,1.78594,-0.803668,0,0.339243,0,0.000210569,156.213,178.755,304.996,1557.08,2969.04,4692.85,4692.85,0,-212.081,4.75,7.56933e+07,0.253529,2.54779,0.0527511,-3.94931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.213,178.755,304.996,1557.08,2969.04,4692.85,4692.85,0,-212.081,4.75,7.56933e+07,1.22554,6.16634,0.0196073,0.0684472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0,0,0,0,0
438,2019-04-09 20:24:13,-0.00443524,0.000899534,0.000974117,-0.0125903,-0.0146301,4.8,0.176381,-0.090908,0.744418,-0.543531,0,0.342794,4.8,0.000467804,140.946,140.946,304.996,1557.08,2969.04,4692.85,4692.85,0,-141.162,4.85,1.34137e+08,0.251182,2.53684,0.0530865,-3.9996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.946,140.946,304.996,1557.08,2969.04,4692.85,4692.85,0,-141.162,4.85,1.34137e+08,1.10998,5.72845,0.00365948,-0.0608644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,2019-04-18 05:01:06,-0.00656939,-0.00236809,0.00226141,-0.0108536,-0.0142909,0,0.183087,-0.440136,-0.124625,-0.0576693,0,0.445885,0,0.0736702,121.214,121.214,304.996,1557.08,2969.04,4692.85,4692.85,0,-129.573,4.875,3.47529e+08,0.245781,2.51491,0.0545587,-4.13234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.214,121.214,304.996,1557.08,2969.04,4692.85,4692.85,0,-129.573,4.875,3.47529e+08,0.377569,2.1857,0.033963,-0.688879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,2019-05-18 16:38:31,-0.00990766,-0.000596181,0.00236809,-0.00769234,-0.0135837,0,0.185079,-0.443724,-2.19259,2.0103,0,0.767063,0,0.0755187,64.4431,64.4431,434.545,1855.7,2145.97,4692.85,4692.85,0,-94.9274,5.125,4.40707e+08,0.244214,2.51615,0.0475057,-4.20306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.4431,64.4431,434.545,1855.7,2145.97,4692.85,4692.85,0,-94.9274,5.125,4.40707e+08,0.373982,2.26171,0.00413795,0.0523541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56667,1,1,0,0,0,0,0,0,0
