event	time	x1_bM	x2_bM	x3_bM	x4_bM	x5_bM	x6_indep_bM	x7_bM	x1_bA	x2_bA	x3_bA	x4_bA	x5_bA	x6_indep_bA	x7_bA	T4.00_indep_bM	T4.50_indep_bM	T5.00_indep_bM	T5.50_indep_bM	T6.00_indep_bM	T6.50_indep_bM	T7.00_indep_bM	T7.50_indep_bM	T8.00_indep_bM	Mmean_indep_bM	dE12_indep_bM	bM	a_bM	eta_bM	deltaM_bM	mu4.00_indep_bM	mu4.50_indep_bM	mu5.00_indep_bM	mu5.50_indep_bM	mu6.00_indep_bM	mu6.50_indep_bM	mu7.00_indep_bM	mu7.50_indep_bM	mu8.00_indep_bM	c4.00_indep_bM	c4.50_indep_bM	c5.00_indep_bM	c5.50_indep_bM	c6.00_indep_bM	c6.50_indep_bM	c7.00_indep_bM	c7.50_indep_bM	c8.00_indep_bM	T4.00_indep_bA	T4.50_indep_bA	T5.00_indep_bA	T5.50_indep_bA	T6.00_indep_bA	T6.50_indep_bA	T7.00_indep_bA	T7.50_indep_bA	T8.00_indep_bA	Mmean_indep_bA	dE12_indep_bA	bA	a_bA	eta_bA	deltaM_bA	mu4.00_indep_bA	mu4.50_indep_bA	mu5.00_indep_bA	mu5.50_indep_bA	mu6.00_indep_bA	mu6.50_indep_bA	mu7.00_indep_bA	mu7.50_indep_bA	mu8.00_indep_bA	c4.00_indep_bA	c4.50_indep_bA	c5.00_indep_bA	c5.50_indep_bA	c6.00_indep_bA	c6.50_indep_bA	c7.00_indep_bA	c7.50_indep_bA	c8.00_indep_bA	continuousClass	class4.00	class4.50	class5.00	class5.50	class6.00	class6.50	class7.00	class7.50	class8.00
304	2009-06-28 09:34:56	0.00188214	0.00461007	0.00911711	-0.00129047	0.00662135	4.90000	0.109201	0.220698	-1.01319	0.352778	0.802054	-0.435047	4.90000	0.00509091	106.844	374.455	1178.24	1196.35	979.688	4692.85000	4692.85000	0	-107.004	4.55000	1.31964e+08	0.320591	2.72391	0.0702045	-3.29652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106.844	374.455	1178.24	1196.35	979.688	4692.85000	4692.85000	0	-107.004	4.55000	1.31964e+08	0.764402	3.85431	0.016465	-0.142264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.70000	1	1	0	0	0	0	0	0	0
307	2009-07-21 06:58:10	-0.0180066	0.00524545	0.00970422	0.00449142	-0.00129047	0.00000	0.120434	-0.793398	0.669019	-0.270919	-0.59992	0.928201	0.00000	0.0845673	15.5142	18.8293	1406.7	2226.68	3542.01	4692.85000	4692.85000	0	-23.0511	5.12500	2.44915e+09	0.306417	2.68031	0.0630086	-2.44728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.5142	18.8293	1406.7	2226.68	3542.01	4692.85000	4692.85000	0	-23.0511	5.12500	2.44915e+09	0.357599	2.17775	0.00295018	0.210085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.10000	1	1	1	0	0	0	0	0	0
308	2009-07-26 01:00:12	-0.0188583	0.00188214	0.00461007	0.00911711	-0.00129047	5.03333	0.124394	-0.406802	0.220698	-1.01319	0.352778	0.802054	5.03333	0.0845673	22.8911	22.8911	728.721	2226.68	3542.01	4692.85000	4692.85000	0	-27.6425	5.28333	2.17706e+09	0.301733	2.65593	0.0658477	-2.50226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.8911	22.8911	728.721	2226.68	3542.01	4692.85000	4692.85000	0	-27.6425	5.28333	2.17706e+09	0.357599	2.23437	0.00550492	0.0517517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00000	1	1	1	0	0	0	0	0	0
319	2010-09-28 13:10:11	-0.00054242	-0.0150809	-0.0108441	-0.0180066	0.00524545	0.00000	0.144595	1.22532	-0.408861	0.338664	-0.793398	0.669019	0.00000	2.89624e-05	89.2246	209.835	151.253	2384.18	3478.78	4692.85000	4692.85000	0	-105.828	4.63750	1.14637e+08	0.279949	2.58411	0.0606657	-2.83066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89.2246	209.835	151.253	2384.18	3478.78	4692.85000	4692.85000	0	-105.828	4.63750	1.14637e+08	1.51272	7.3603	0.0191671	-0.0156006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.55000	1	1	0	0	0	0	0	0	0
327	2011-07-17 18:45:22	-0.000575516	-0.00583105	-0.00054242	-0.0150809	-0.0108441	0.00000	0.151137	0.845643	-1.12427	1.22532	-0.408861	0.338664	0.00000	0.000198482	129.903	176.431	418.901	2384.18	3478.78	4692.85000	4692.85000	0	-186.62	4.69167	6.95365e+07	0.273543	2.56051	0.0613966	-2.96054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129.903	176.431	418.901	2384.18	3478.78	4692.85000	4692.85000	0	-186.62	4.69167	6.95365e+07	1.23409	6.17903	0.000381197	-0.00693924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.80000	1	1	0	0	0	0	0	0	0
329	2011-09-21 22:18:32	-0.00511111	-0.00215792	-0.00375339	-0.00422944	-0.0136948	0.00000	0.155451	0.186321	0.0742594	0.0573386	0.475019	-0.0592248	0.00000	0.00046306	163.012	169.388	418.901	2384.18	3478.78	4692.85000	4692.85000	0	-226.683	4.73333	6.63765e+07	0.269469	2.54667	0.0632105	-3.05069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163.012	169.388	418.901	2384.18	3478.78	4692.85000	4692.85000	0	-226.683	4.73333	6.63765e+07	1.11145	5.60594	0.00123865	-0.0437849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.60000	1	1	0	0	0	0	0	0	0
330	2011-09-21 22:42:34	-0.0047763	0.00115249	-0.0077903	-0.000913441	-0.0138438	4.80000	0.155092	-0.854109	0.732376	-0.585439	0.790962	-2.6614	4.80000	0.0724518	122.864	226.683	418.901	2384.18	3478.78	4692.85000	4692.85000	0	-122.881	4.77500	1.09613e+08	0.269804	2.55353	0.0642528	-3.06439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122.864	226.683	418.901	2384.18	3478.78	4692.85000	4692.85000	0	-122.881	4.77500	1.09613e+08	0.379984	2.2035	0.0409868	-0.798927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.60000	1	1	0	0	0	0	0	0	0
331	2011-09-22 00:55:57	-0.00373862	-0.000575516	-0.00583105	-0.00054242	-0.0150809	4.80000	0.155092	-0.857805	0.845643	-1.12427	1.22532	-0.408861	4.80000	0.0743254	122.864	226.683	418.901	2384.18	3478.78	4692.85000	4692.85000	0	-66.2573	4.52500	1.47861e+08	0.269804	2.55299	0.0640428	-3.06238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122.864	226.683	418.901	2384.18	3478.78	4692.85000	4692.85000	0	-66.2573	4.52500	1.47861e+08	0.376287	2.12301	0.000998718	-0.841993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.60000	1	1	0	0	0	0	0	0	0
339	2012-06-10 06:23:29	-0.00144942	-0.00461297	-0.00373862	-0.000575516	-0.00583105	0.00000	0.161724	-0.528623	1.12886	-0.857805	0.845643	-1.12427	0.00000	0.00117603	78.2304	210.04	418.901	2384.18	3478.78	4692.85000	4692.85000	0	-121.88	4.62500	1.01845e+08	0.263742	2.53803	0.0678167	-3.22318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.2304	210.04	418.901	2384.18	3478.78	4692.85000	4692.85000	0	-121.88	4.62500	1.01845e+08	0.976527	4.86149	0.00220703	0.0216532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.20000	1	1	1	0	0	0	0	0	0
340	2012-06-14 04:07:59	-0.00193848	-0.0029617	-0.00336915	-0.00392194	-0.00331572	4.60000	0.161545	-0.523639	0.848279	-0.522093	0.778482	-1.58446	4.60000	0.000976563	63.4335	157.975	418.901	2384.18	3478.78	4692.85000	4692.85000	0	-67.3394	4.62500	1.74623e+08	0.263902	2.53983	0.0680796	-3.22413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.4335	157.975	418.901	2384.18	3478.78	4692.85000	4692.85000	0	-67.3394	4.62500	1.74623e+08	1.00343	4.98593	0.0022571	0.0311278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.20000	1	1	1	0	0	0	0	0	0
341	2012-06-14 16:15:13	-0.00284839	-0.00622247	0.000334814	-0.00511111	-0.00215792	4.60000	0.16512	-0.434597	0.221984	-0.163767	0.186321	0.0742594	4.60000	0.00623419	56.0902	157.975	418.901	2384.18	3478.78	4692.85000	4692.85000	0	-56.5952	4.60000	2.85977e+08	0.260733	2.52600	0.0691824	-3.28807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.0902	157.975	418.901	2384.18	3478.78	4692.85000	4692.85000	0	-56.5952	4.60000	2.85977e+08	0.735073	3.75762	0.00827857	-0.111905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00000	1	1	1	0	0	0	0	0	0
342	2012-06-17 09:01:52	-0.00597055	-0.00457907	-0.00100195	-0.0047763	0.00115249	5.20000	0.167974	-0.286422	0.263303	0.333241	-0.854109	0.732376	5.20000	0.00850517	48.0602	126.291	908.134	2384.18	3478.78	4692.85000	4692.85000	0	-50.7592	4.65000	3.18857e+08	0.258252	2.51767	0.0712124	-3.34889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.0602	126.291	908.134	2384.18	3478.78	4692.85000	4692.85000	0	-50.7592	4.65000	3.18857e+08	0.690106	3.58528	0.00590962	0.00473927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.60000	1	1	0	0	0	0	0	0	0
345	2012-12-02 17:45:37	-0.00916266	-0.00284839	-0.00622247	0.000334814	-0.00511111	0.00000	0.175909	0.0175017	-0.434597	0.221984	-0.163767	0.186321	0.00000	0.00552427	60.7781	60.7781	908.134	2384.18	3478.78	4692.85000	4692.85000	0	-171.063	4.85000	1.15283e+08	0.25157	2.50006	0.076234	-3.53779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.7781	60.7781	908.134	2384.18	3478.78	4692.85000	4692.85000	0	-171.063	4.85000	1.15283e+08	0.752575	4.02628	0.00566369	-0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.90000	1	1	0	0	0	0	0	0	0
351	2013-02-17 01:32:07	-0.00332337	-0.00891995	-0.00792312	-0.00144942	-0.00461297	0.00000	0.185898	-0.597489	0.667481	-0.286422	-0.528623	1.12886	0.00000	0.00524454	40.8936	61.3308	803.631	2384.18	3478.78	4692.85000	4692.85000	0	-55.8049	4.77500	2.9661e+08	0.243575	2.48278	0.0817396	-3.79309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.8936	61.3308	803.631	2384.18	3478.78	4692.85000	4692.85000	0	-55.8049	4.77500	2.9661e+08	0.760097	3.97452	0.00129032	-0.0289587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.30000	1	0	0	0	0	0	0	0	0
353	2013-03-07 03:36:46	-0.00412167	-0.00523213	-0.00916266	-0.00284839	-0.00622247	0.00000	0.187651	-0.126558	-0.15303	0.0175017	-0.434597	0.221984	0.00000	0.03811	35.4184	55.8049	803.631	2384.18	3478.78	4692.85000	4692.85000	0	-48.7959	4.77500	5.05262e+08	0.242217	2.47270	0.0808974	-3.80864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.4184	55.8049	803.631	2384.18	3478.78	4692.85000	4692.85000	0	-48.7959	4.77500	5.05262e+08	0.472987	2.60357	0.01045	-0.304519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.20000	1	0	0	0	0	0	0	0	0
356	2013-05-17 05:44:12	0.000833628	-0.000833628	-0.00855942	-0.00928324	-0.00193848	0.00000	0.182735	-0.345185	-0.226038	-0.0570083	-0.0557463	-0.523639	0.00000	0.110061	33.3126	52.933	285.408	2759.03	3478.78	4692.85000	4692.85000	0	-84.466	4.97500	4.31199e+08	0.246059	2.49372	0.0754726	-3.73463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.3126	52.933	285.408	2759.03	3478.78	4692.85000	4692.85000	0	-84.466	4.97500	4.31199e+08	0.319455	1.93434	0.00827573	-0.155129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.50000	1	1	0	0	0	0	0	0	0
357	2013-05-21 04:25:46	0.00533862	-0.00412167	-0.00523213	-0.00916266	-0.00284839	4.60000	0.180857	-0.140882	-0.126558	-0.15303	0.0175017	-0.434597	4.60000	0.100852	71.0885	89.1751	285.408	2759.03	3478.78	4692.85000	4692.85000	0	-75.034	5.05000	4.92734e+08	0.247555	2.49539	0.0814278	-3.68014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.0885	89.1751	285.408	2759.03	3478.78	4692.85000	4692.85000	0	-75.034	5.05000	4.92734e+08	0.332105	2.02218	0.00533159	-0.188987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10000	1	0	0	0	0	0	0	0	0
362	2013-07-24 14:47:04	-0.00810328	0.00573709	0.000550136	-0.00475655	-0.00937306	0.00000	0.187534	0.159383	-0.113635	-0.302523	-0.61843	0.667481	0.00000	0.0357155	56.1049	60.1857	111.339	1287.45	4022.54	4692.85000	4692.85000	0	-64.2962	5.30000	9.6684e+08	0.242307	2.47425	0.0722025	-3.81122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.1049	60.1857	111.339	1287.45	4022.54	4692.85000	4692.85000	0	-64.2962	5.30000	9.6684e+08	0.482381	2.90167	0.0469107	0.184688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.50000	1	1	0	0	0	0	0	0	0
373	2014-09-10 05:12:30	0.00825363	-0.00575927	0.000410827	-0.00388903	0.00533862	0.00000	0.18209	0.784079	0.0201231	0.0372756	-0.063604	-0.140882	0.00000	0.000467804	83.8611	194.706	308.59	326.02	1570.75	4692.85000	4692.85000	0	-84.3912	4.07500	5.84685e+07	0.246571	2.49098	0.0652152	-3.80246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.8611	194.706	308.59	326.02	1570.75	4692.85000	4692.85000	0	-84.3912	4.07500	5.84685e+07	1.10998	4.86822	0.00758883	-0.0858644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10000	1	0	0	0	0	0	0	0	0
375	2014-09-24 01:01:15	0.00755785	0.00174095	-0.00725955	0.000563159	0.00558329	0.00000	0.178327	0.802804	0.0278858	-0.200388	0.241994	-0.0183209	0.00000	0.000374315	86.1988	194.706	308.59	326.02	1570.75	4692.85000	4692.85000	0	-58.6511	4.10000	8.36472e+07	0.249595	2.50093	0.0625325	-3.71995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86.1988	194.706	308.59	326.02	1570.75	4692.85000	4692.85000	0	-58.6511	4.10000	8.36472e+07	1.14225	5.02829	0.0144352	-0.102081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10000	1	0	0	0	0	0	0	0	0
383	2015-09-15 17:56:23	-0.00253813	-0.000857713	0.00755785	0.00174095	-0.00725955	4.60000	0.182559	1.29733	-0.723697	0.802804	0.0278858	-0.200388	4.60000	7.11789e-06	171.215	337.886	368.913	326.02	1570.75	4692.85000	4692.85000	0	-176.321	4.77500	1.01701e+08	0.246199	2.48643	0.0634141	-3.79929	0	71.7678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171.215	337.886	368.913	326.02	1570.75	4692.85000	4692.85000	0	-176.321	4.77500	1.01701e+08	1.71588	8.56963	0.338368	0.505703	0	71.7678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.30000	1	1	1	0	0	0	0	0	0
384	2015-09-15 19:37:34	-0.00250945	-0.00488321	0.0064692	0.00832846	-0.00598726	4.60000	0.184318	-8.4671e-05	-5.43576	4.91062	0.694909	0.0764126	4.60000	0.0176095	162.879	337.886	368.913	326.02	1570.75	4692.85000	4692.85000	0	-162.949	4.47500	9.10619e+07	0.244811	2.47909	0.0635237	-3.82653	0	71.7678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162.879	337.886	368.913	326.02	1570.75	4692.85000	4692.85000	0	-162.949	4.47500	9.10619e+07	0.584751	3.00583	0.0443895	-0.54037	0	71.7678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.20000	1	1	1	0	0	0	0	0	0
385	2015-09-16 09:39:05	0.000558274	-0.00569919	0.00504762	0.00825363	-0.00575927	5.30000	0.182207	-0.117205	-0.418097	-0.106545	0.784079	0.0201231	5.30000	0.0394101	91.1816	251.617	482.803	326.02	1570.75	4692.85000	4692.85000	0	-91.7659	4.67500	1.49829e+08	0.246478	2.48857	0.0630619	-3.79649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91.1816	251.617	482.803	326.02	1570.75	4692.85000	4692.85000	0	-91.7659	4.67500	1.49829e+08	0.468131	2.53357	0.00605505	-0.112086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.20000	1	1	1	0	0	0	0	0	0
386	2015-09-16 13:08:59	-0.00138468	-0.00482753	0.00267362	0.00830869	-0.00159903	5.30000	0.184669	-0.176004	-0.0428439	-0.489771	0.713243	0.0824026	5.30000	0.0795306	91.1816	251.617	482.803	326.02	1570.75	4692.85000	4692.85000	0	-5.90662	4.55000	3.07707e+09	0.244535	2.47463	0.0621044	-3.81972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91.1816	251.617	482.803	326.02	1570.75	4692.85000	4692.85000	0	-5.90662	4.55000	3.07707e+09	0.366488	2.01258	0.00343196	-0.191511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.60000	1	1	0	0	0	0	0	0	0
392	2015-12-24 19:18:32	0.00688668	0.00138782	-0.00250945	-0.00488321	0.0064692	0.00000	0.174078	0.510501	-0.091818	-8.4671e-05	-5.43576	4.91062	0.00000	0.000976562	76.6194	77.4058	252.348	326.02	1570.75	4692.85000	4692.85000	0	-85.9867	4.25000	7.06088e+07	0.253085	2.50984	0.0586587	-3.61698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.6194	77.4058	252.348	326.02	1570.75	4692.85000	4692.85000	0	-85.9867	4.25000	7.06088e+07	1.00343	4.65367	0.00191258	-0.0377444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.40000	1	0	0	0	0	0	0	0	0
397	2016-04-25 04:52:30	0.00391198	0.00635636	0.00084218	0.000558274	-0.00569919	0.00000	0.168746	-0.184151	0.341134	0.138422	-0.117205	-0.418097	0.00000	0.00512143	67.7235	145.485	252.348	326.02	1570.75	4692.85000	4692.85000	0	-122.314	4.47500	7.77057e+07	0.257589	2.51787	0.0552506	-3.47479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.7235	145.485	252.348	326.02	1570.75	4692.85000	4692.85000	0	-122.314	4.47500	7.77057e+07	0.763536	3.76188	0.00249971	-0.0269141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.50000	1	1	1	1	0	0	0	0	0
398	2016-04-26 01:45:48	0.00272744	0.00671492	0.00391704	-0.00138468	-0.00482753	4.30000	0.16839	0.0740532	-0.113921	0.676812	-0.176004	-0.0428439	4.30000	0.000976563	102.487	145.485	252.348	326.02	1570.75	4692.85000	4692.85000	0	-103.357	4.45000	8.95259e+07	0.257895	2.51689	0.0547738	-3.45937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102.487	145.485	252.348	326.02	1570.75	4692.85000	4692.85000	0	-103.357	4.45000	8.95259e+07	1.00343	4.81033	0.00686376	0.106128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.50000	1	1	1	1	0	0	0	0	0
399	2016-04-27 15:17:14	0.000602517	0.00529771	0.00452796	-0.000557011	-0.00253813	4.30000	0.170526	-0.171445	-0.400546	0.655112	-1.32769	1.29733	4.30000	0.0385542	77.0408	145.485	252.348	326.02	1570.75	4692.85000	4692.85000	0	-78.6043	4.50000	2.40465e+08	0.25607	2.50860	0.0553614	-3.49653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.0408	145.485	252.348	326.02	1570.75	4692.85000	4692.85000	0	-78.6043	4.50000	2.40465e+08	0.47131	2.49718	0.0251696	-0.398387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.55000	1	1	0	0	0	0	0	0	0
400	2016-04-28 18:14:38	0.00275995	0.00358986	0.00688668	0.00138782	-0.00250945	5.50000	0.166607	-0.361449	-0.227767	0.510501	-0.091818	-8.4671e-05	5.50000	0.0571936	57.0243	224.033	401.211	326.02	1570.75	4692.85000	4692.85000	0	-58.1475	4.65000	2.76663e+08	0.259435	2.52876	0.0532325	-3.44719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.0243	224.033	401.211	326.02	1570.75	4692.85000	4692.85000	0	-58.1475	4.65000	2.76663e+08	0.414218	2.3024	0.0108393	-0.0584296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.55000	1	1	0	0	0	0	0	0	0
401	2016-04-30 22:46:57	0.00246792	0.00391198	0.00635636	0.00084218	0.000558274	5.50000	0.165894	-0.354683	-0.184151	0.341134	0.138422	-0.117205	5.50000	0.0593528	3.55704	224.033	401.211	326.02	1570.75	4692.85000	4692.85000	0	-5.74615	4.55000	2.79967e+09	0.260057	2.52606	0.0531646	-3.41351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.55704	224.033	401.211	326.02	1570.75	4692.85000	4692.85000	0	-5.74615	4.55000	2.79967e+09	0.408853	2.24936	0.000414306	-0.00162739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.55000	1	1	0	0	0	0	0	0	0
404	2016-05-14 03:12:02	0.0020305	0.00275995	0.00358986	0.00688668	0.00138782	4.55000	0.164287	2.64258	-0.361449	-0.227767	0.510501	-0.091818	4.55000	6.7545e-10	8.85868	88.5862	401.211	326.02	1570.75	4692.85000	4692.85000	0	-15.3732	4.42500	5.63486e+08	0.261466	2.52671	0.0544796	-3.36364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.85868	88.5862	401.211	326.02	1570.75	4692.85000	4692.85000	0	-15.3732	4.42500	5.63486e+08	3.0568	13.9467	0.292953	-0.0125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.45000	1	0	0	0	0	0	0	0	0
405	2016-05-14 03:32:48	0.00605524	0.00246792	0.00391198	0.00635636	0.00084218	4.55000	0.159098	2.60145	-0.354683	-0.184151	0.341134	0.138422	4.55000	9.31323e-10	13.1841	88.5862	401.211	326.02	1570.75	4692.85000	4692.85000	0	-13.1985	4.51250	7.15714e+08	0.266112	2.54869	0.0532629	-3.27750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.1841	88.5862	401.211	326.02	1570.75	4692.85000	4692.85000	0	-13.1985	4.51250	7.15714e+08	3.0103	14.0043	0.000163536	-0.102124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.45000	1	0	0	0	0	0	0	0	0
411	2018-02-03 19:30:56	0.0113428	0.00533236	0.00618526	0.000602517	0.00529771	0.00000	0.145616	0.429625	-0.0941251	0.12257	-0.171445	-0.400546	0.00000	0.00162877	460.541	272.678	401.211	326.02	1570.75	4692.85000	4692.85000	0	-599.41	4.32500	1.4979e+07	0.27893	2.58565	0.059207	-2.96988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	460.541	272.678	401.211	326.02	1570.75	4692.85000	4692.85000	0	-599.41	4.32500	1.4979e+07	0.92938	4.39586	0.0160985	-0.12988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.10000	1	1	1	1	1	0	0	0	0
412	2018-02-04 13:12:51	0.0120007	0.00546394	0.0020305	0.00275995	0.00358986	4.80000	0.145616	-0.485866	-1.85771	2.64258	-0.361449	-0.227767	4.80000	0.00724981	431.181	642.21	401.211	326.02	1570.75	4692.85000	4692.85000	0	-431.918	4.47500	2.85317e+07	0.27893	2.58302	0.0605155	-2.96044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	431.181	642.21	401.211	326.02	1570.75	4692.85000	4692.85000	0	-431.918	4.47500	2.85317e+07	0.713224	3.53673	0.00620708	-0.158793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.10000	1	1	1	1	1	0	0	0	0
413	2018-02-04 13:56:41	0.00102814	0.00617313	0.00605524	0.00246792	0.00391198	5.00000	0.151377	-1.1543	-1.53199	2.60145	-0.354683	-0.184151	5.00000	0.106649	375.236	637.932	401.211	326.02	1570.75	4692.85000	4692.85000	0	-375.266	4.65000	1.08839e+08	0.273313	2.55742	0.0619309	-3.05710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375.236	637.932	401.211	326.02	1570.75	4692.85000	4692.85000	0	-375.266	4.65000	1.08839e+08	0.324015	1.85172	0.0264908	-0.71493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.50000	1	1	1	1	0	0	0	0	0
414	2018-02-04 14:10:51	0.000711094	0.0109026	0.0073216	0.0013857	0.00272744	6.10000	0.146337	-1.06636	-4.55045	5.59476	-0.577596	0.0740532	6.10000	0.0614663	139.637	375.266	872.763	1557.08	2969.04	4692.85000	4692.85000	0	-139.647	5.02500	3.03361e+08	0.278216	2.58641	0.0554425	-2.99641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139.637	375.266	872.763	1557.08	2969.04	4692.85000	4692.85000	0	-139.647	5.02500	3.03361e+08	0.403788	2.37409	0.00611524	0.22046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.50000	1	1	1	1	0	0	0	0	0
415	2018-02-04 14:13:12	-0.0038863	0.0113428	0.00533236	0.00618526	0.000602517	6.10000	0.149578	-0.458559	0.429625	-0.0941251	0.12257	-0.171445	6.10000	0.0386845	0.77772	0.77772	872.763	1557.08	2969.04	4692.85000	4692.85000	0	-0.779352	5.20000	6.65089e+10	0.275044	2.56533	0.0628527	-3.22699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.77772	0.77772	872.763	1557.08	2969.04	4692.85000	4692.85000	0	-0.779352	5.20000	6.65089e+10	0.470821	2.79332	0.0100294	0.167126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.13636	1	1	1	0	0	0	0	0	0
